Date,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,ABNB,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL
2006-03-08,34.14152145385742,5.815218925476074,13.327588081359863,,22.4168758392334,37.779998779296875,37.09000015258789,11.18342113494873,14.667515754699707,21.935945510864258,36.05242156982422,,25.18000030517578,16.038406372070312,46.82546615600586,8.069999694824219,,8.003091812133789,33.87632369995117,8.803061485290527
2006-03-09,33.86793899536133,5.855367183685303,13.2387056350708,,22.345783233642578,37.439998626708984,36.209999084472656,11.3076810836792,14.572233200073242,21.725948333740234,35.97781753540039,,25.290000915527344,15.93641471862793,47.39871597290039,8.010000228881836,,8.070014953613281,33.9012565612793,8.5324125289917
2006-03-10,34.11322021484375,5.917409896850586,13.462464332580566,,22.438207626342773,37.209999084472656,36.630001068115234,11.261899948120117,14.578579902648926,21.82794761657715,36.752811431884766,,25.530000686645508,15.875982284545898,48.008480072021484,8.210000038146973,,8.087360382080078,34.0072021484375,8.395594596862793
2006-03-13,34.004722595214844,5.912543296813965,13.772049903869629,,22.431093215942383,37.13999938964844,34.0,11.170334815979004,14.632575035095215,22.15794563293457,36.68966293334961,,25.3700008392334,15.908218383789062,48.24299621582031,8.399999618530273,,8.131974220275879,34.0009651184082,8.384648323059082
2006-03-14,34.68397903442383,6.006220817565918,13.842546463012695,,22.516414642333984,37.400001525878906,34.9900016784668,11.111479759216309,14.667515754699707,22.103946685791016,37.26374435424805,,26.260000228881836,16.203998565673828,48.847530364990234,8.260000228881836,,8.226157188415527,34.14432907104492,8.735400199890137
2006-03-15,34.905677795410156,6.199655055999756,13.870140075683594,,22.672826766967773,37.08000183105469,35.119998931884766,11.288060188293457,14.689749717712402,22.517942428588867,37.5565299987793,,27.31999969482422,16.723533630371094,49.82206344604492,8.420000076293945,,8.295554161071777,34.1879768371582,8.569725036621094
2006-03-16,35.325469970703125,6.093814373016357,13.79350757598877,,22.63728141784668,35.93000030517578,34.08000183105469,11.49734115600586,14.800905227661133,22.64394187927246,37.77468490600586,,27.190000534057617,16.53771209716797,50.23899459838867,8.449999809265137,,8.270767211914062,33.94487380981445,8.4271879196167
2006-03-17,35.278324127197266,6.14977502822876,13.84868049621582,,22.402658462524414,35.97999954223633,33.95000076293945,11.490798950195312,14.877145767211914,22.75194549560547,37.74024200439453,,28.420000076293945,16.446704864501953,50.5933837890625,9.050000190734863,,8.265811920166016,34.16926956176758,8.452559471130371
2006-03-20,35.37736892700195,6.265350818634033,13.563613891601562,,22.352886199951172,36.54999923706055,34.150001525878906,11.209578514099121,14.972428321838379,22.63194465637207,37.648399353027344,,28.989999771118164,16.181251525878906,49.472904205322266,9.229999542236328,,8.161714553833008,34.0009651184082,8.661517143249512
2006-03-21,35.34434127807617,6.248319625854492,13.468589782714844,,22.694154739379883,36.349998474121094,34.439998626708984,11.078778266906738,14.959721565246582,22.27193832397461,38.37748336791992,,29.079999923706055,16.15850257873535,49.108097076416016,8.770000457763672,,8.052660942077637,33.40884017944336,8.455794334411621
2006-03-22,35.882083892822266,6.307929039001465,13.5176362991333,,22.99987030029297,36.619998931884766,34.369998931884766,11.150718688964844,14.81679630279541,22.25994300842285,38.81951904296875,,28.739999771118164,16.245718002319336,49.613609313964844,8.760000228881836,,8.065054893493652,33.3963623046875,8.4632568359375
2006-03-23,36.2122688293457,6.418637275695801,13.450201034545898,,22.864784240722656,36.33000183105469,34.75,11.131101608276367,14.689749717712402,22.3199462890625,38.371726989746094,,28.68000030517578,16.245718002319336,49.71784210205078,8.670000076293945,,8.087360382080078,33.2903938293457,8.504799842834473
2006-03-24,36.2264289855957,6.445404052734375,13.44713306427002,,22.395544052124023,36.4900016784668,36.130001068115234,11.026459693908691,14.750089645385742,22.421934127807617,38.21671676635742,,28.59000015258789,16.268465042114258,49.80643081665039,8.970000267028809,,8.062575340270996,33.17822265625,9.099580764770508
2006-03-27,36.24529266357422,6.419854164123535,13.32146167755127,,21.912084579467773,35.790000915527344,35.33000183105469,11.07223892211914,14.699271202087402,22.007946014404297,38.03876876831055,,29.219999313354492,16.249513626098633,49.306129455566406,9.0,,8.003091812133789,32.74190902709961,9.196348190307617
2006-03-28,35.99058532714844,6.3237457275390625,13.16819953918457,,21.968969345092773,35.52000045776367,34.09000015258789,11.000299453735352,14.702446937561035,21.761947631835938,37.77468490600586,,28.959999084472656,16.192625045776367,49.59272766113281,9.020000457763672,,7.931211471557617,32.442726135253906,9.38316535949707
2006-03-29,36.58489990234375,6.39674186706543,13.155939102172852,,20.696325302124023,35.95000076293945,34.290000915527344,11.09185791015625,14.600817680358887,22.175949096679688,38.354515075683594,,31.420000076293945,16.40878677368164,50.55165481567383,9.210000038146973,,7.9361748695373535,32.66086959838867,9.825457572937012
2006-03-30,36.0943603515625,6.402822494506836,13.07011604309082,,21.371746063232422,35.310001373291016,33.59000015258789,11.065696716308594,14.359429359436035,22.37993621826172,38.18717956542969,,30.770000457763672,16.810760498046875,50.00048828125,9.329999923706055,,7.913864612579346,32.49882507324219,9.66277027130127
2006-03-31,35.70283508300781,6.4235053062438965,13.018004417419434,,21.378860473632812,34.95000076293945,33.15999984741211,11.157259941101074,14.334015846252441,22.529937744140625,38.76996994018555,,32.88999938964844,17.19755744934082,50.042510986328125,9.170000076293945,,7.7998528480529785,32.4801139831543,9.701576232910156
2006-04-03,35.77359390258789,6.457568168640137,13.149810791015625,,21.265106201171875,35.70000076293945,33.18000030517578,10.90873908996582,14.149801254272461,22.859941482543945,38.36604690551758,,33.189998626708984,17.360612869262695,48.96635437011719,9.029999732971191,,7.990696907043457,32.64219284057617,9.694113731384277
2006-04-04,36.32075881958008,6.569494247436523,13.054788589477539,,21.577938079833984,36.209999084472656,33.43000030517578,11.203035354614258,14.521410942077637,22.829938888549805,38.37759017944336,,31.93000030517578,17.481975555419922,49.066097259521484,9.039999961853027,,8.060094833374023,32.5798454284668,10.058297157287598
2006-04-05,36.53773880004883,6.633971691131592,13.076245307922363,,21.11579704284668,35.9900016784668,34.779998779296875,11.118020057678223,14.651639938354492,22.931936264038086,39.08156204223633,,31.780000686645508,17.447830200195312,49.44932174682617,8.979999542236328,,8.131974220275879,32.405330657958984,10.149092674255371
2006-04-06,38.38679504394531,6.599905967712402,13.140616416931152,,20.902509689331055,36.099998474121094,34.70000076293945,11.013379096984863,14.5341157913208,23.099945068359375,38.91421890258789,,31.790000915527344,17.155845642089844,49.34432601928711,8.90999984741211,,8.094795227050781,32.286895751953125,10.228446960449219
2006-04-07,38.221710205078125,6.820107936859131,12.901530265808105,,20.639448165893555,36.95000076293945,33.689998626708984,10.745238304138184,14.299079895019531,22.715946197509766,38.6949577331543,,30.889999389648438,17.212732315063477,48.53067398071289,8.90999984741211,,7.993177890777588,31.925386428833008,10.103569030761719
2006-04-10,38.198123931884766,6.736163139343262,12.929112434387207,,20.625232696533203,37.5,34.56999969482422,11.00683879852295,14.330839157104492,22.151941299438477,38.308349609375,,30.030000686645508,17.072418212890625,48.215702056884766,8.920000076293945,,7.960954189300537,31.8443546295166,10.357800483703613
2006-04-11,38.10848617553711,6.794558525085449,12.794839859008789,,20.440380096435547,37.279998779296875,34.349998474121094,10.895660400390625,14.311789512634277,22.18194580078125,37.950599670410156,,31.209999084472656,17.02691078186035,47.863983154296875,8.739999771118164,,7.844464302062988,31.476613998413086,10.190634727478027
2006-04-12,38.25473403930664,6.8444390296936035,12.853487968444824,,20.895395278930664,36.970001220703125,35.41999816894531,10.725617408752441,14.327668190002441,21.79793930053711,38.03137969970703,,30.979999542236328,17.102754592895508,47.40204620361328,9.010000228881836,,7.8568644523620605,31.513999938964844,10.1729736328125
2006-04-13,38.19340896606445,6.756844520568848,12.810270309448242,,20.96649742126465,36.83000183105469,31.799999237060547,10.876039505004883,14.419771194458008,22.001943588256836,37.97944259643555,,31.059999465942383,17.15204620361328,46.88760757446289,9.050000190734863,,7.777544021606445,31.538957595825195,10.004066467285156
2006-04-17,37.8585090637207,6.893103122711182,12.696060180664062,,21.101581573486328,36.88999938964844,30.600000381469727,10.967599868774414,14.394363403320312,22.115938186645508,38.169857025146484,,30.90999984741211,17.212732315063477,46.772098541259766,9.010000228881836,,7.767636299133301,31.42674446105957,10.119987487792969
2006-04-18,38.48585510253906,6.5110979080200195,12.865837097167969,,21.7414493560791,37.349998474121094,31.229999542236328,11.046077728271484,14.645282745361328,22.793941497802734,39.9355354309082,,32.54999923706055,17.406131744384766,47.7852668762207,9.430000305175781,,7.849426746368408,32.38039779663086,10.055808067321777
2006-04-19,38.62266540527344,6.247101306915283,12.760884284973145,,21.471288681030273,37.56999969482422,31.540000915527344,10.85641860961914,14.607163429260254,23.16594123840332,39.69895553588867,,33.41999816894531,17.406131744384766,48.13694763183594,9.520000457763672,,7.804813861846924,34.16926956176758,10.211530685424805
2006-04-20,38.96227264404297,6.133960723876953,12.936823844909668,,21.442842483520508,37.68000030517578,31.3799991607666,10.934900283813477,14.648457527160645,23.381938934326172,39.5316276550293,,33.0099983215332,17.747425079345703,48.068721771240234,9.460000038146973,,7.832074165344238,34.549468994140625,10.323471069335938
2006-04-21,40.12265396118164,5.968505859375,12.964615821838379,,21.336198806762695,37.459999084472656,31.729999542236328,10.85641860961914,14.629399299621582,23.291942596435547,39.94709777832031,,33.84000015258789,17.622270584106445,47.90076446533203,9.149999618530273,,7.980783939361572,34.68661880493164,10.873228073120117
2006-04-24,40.31132125854492,5.981889247894287,12.699150085449219,,21.122909545898438,37.20000076293945,32.810001373291016,10.921821594238281,14.597639083862305,23.051944732666016,39.88937759399414,,34.02000045776367,17.713287353515625,47.50703430175781,9.15999984741211,,7.931211471557617,34.68661880493164,10.957806587219238
2006-04-25,40.00472640991211,5.8407673835754395,12.717665672302246,,21.08025360107422,37.65999984741211,33.40999984741211,10.849879264831543,14.686572074890137,23.321941375732422,39.90670394897461,,34.0,17.88015365600586,47.270809173583984,9.220000267028809,,7.876688480377197,34.67414474487305,10.625962257385254
2006-04-26,40.33964157104492,5.844427585601807,12.689885139465332,,21.04470443725586,38.150001525878906,32.79999923706055,10.732157707214355,14.997831344604492,23.279937744140625,39.31814956665039,,33.34000015258789,18.547571182250977,46.82463073730469,8.539999961853027,,7.7886457443237305,34.79256057739258,10.596359252929688
2006-04-27,40.20285415649414,5.679641246795654,12.973871231079102,,21.10869026184082,39.45000076293945,32.79999923706055,10.876039505004883,15.223344802856445,23.39995002746582,39.577781677246094,,34.150001525878906,18.119056701660156,47.239322662353516,8.5600004196167,,7.9487223625183105,34.87360382080078,10.44859790802002
2006-04-28,40.297176361083984,5.788276672363281,13.193034172058105,,20.66788673400879,39.20000076293945,32.349998474121094,11.09840202331543,15.099469184875488,23.051944732666016,39.53740310668945,,33.689998626708984,18.134225845336914,47.559513092041016,8.789999961853027,,7.993740558624268,35.21017837524414,10.3966064453125
2006-05-01,40.080196380615234,5.555135250091553,13.063389778137207,,20.9522762298584,38.16999816894531,31.790000915527344,10.993758201599121,14.93431568145752,23.24993896484375,38.954620361328125,,35.18000030517578,18.050796508789062,47.286556243896484,8.890000343322754,,8.073779106140137,35.17277145385742,9.92297077178955
2006-05-02,39.858497619628906,5.517296314239502,13.010913848876953,,20.93805694580078,38.349998474121094,32.619998931884766,10.915279388427734,15.163002014160156,23.417940139770508,39.11040496826172,,34.45000076293945,18.270742416381836,47.42828369140625,8.770000457763672,,8.191338539123535,35.397178649902344,9.820980072021484
2006-05-03,40.51887893676758,5.619829177856445,13.041783332824707,,20.874074935913086,35.060001373291016,33.27000045776367,10.849879264831543,14.85173511505127,23.357940673828125,39.44507598876953,,34.619998931884766,18.460357666015625,47.61728286743164,8.359999656677246,,8.113797187805176,35.353538513183594,9.805307388305664
2006-05-04,40.78773498535156,5.60884428024292,13.128211975097656,,20.866966247558594,34.31999969482422,33.95000076293945,10.849879264831543,15.070891380310059,23.31593894958496,39.173866271972656,,33.93000030517578,18.411056518554688,48.257686614990234,8.390000343322754,,8.118802070617676,35.45326232910156,9.81973648071289
2006-05-05,41.179229736328125,5.62959623336792,13.202301025390625,,20.93805694580078,34.18000030517578,34.43000030517578,11.333837509155273,15.461552619934082,23.48994255065918,39.56623458862305,,35.189998626708984,18.740976333618164,49.318077087402344,8.600000381469727,,8.203840255737305,35.44701385498047,9.808542251586914
2006-05-08,41.570770263671875,5.517296314239502,13.10969352722168,,20.97360610961914,33.689998626708984,33.95000076293945,11.608521461486816,15.305919647216797,23.39995002746582,39.462398529052734,,36.02000045776367,18.631006240844727,49.16059875488281,8.510000228881836,,8.333900451660156,35.90827178955078,9.82048225402832
2006-05-09,41.31131362915039,5.491661071777344,13.041783332824707,,20.909618377685547,33.2400016784668,34.15999984741211,11.628138542175293,15.388509750366211,23.327943801879883,39.44507598876953,,36.38999938964844,18.631006240844727,49.633060455322266,8.300000190734863,,8.226353645324707,35.7399787902832,10.169240951538086
2006-05-10,41.34436798095703,5.426967144012451,12.899786949157715,,20.97360610961914,33.380001068115234,32.83000183105469,11.615063667297363,15.610836029052734,23.20193862915039,38.93729782104492,,35.959999084472656,18.59687042236328,48.97685623168945,8.119999885559082,,8.308893203735352,35.733741760253906,10.024465560913086
2006-05-11,41.117916107177734,5.230445861816406,12.970789909362793,,21.058927536010742,32.630001068115234,31.489999771118164,11.530038833618164,15.556838035583496,23.20193862915039,38.72379684448242,,34.84000015258789,18.448984146118164,47.37578582763672,7.980000019073486,,8.391427040100098,35.72126770019531,9.626948356628418
